Date,Open,High,Low,Close,AdjClose,Volume
2023-08-17,0.074595,0.075347,0.072062,0.072742,0.072742,293806022
2023-08-18,0.072737,0.073398,0.072068,0.072999,0.072999,214674143
2023-08-19,0.073002,0.074165,0.072972,0.074076,0.074076,140745870
2023-08-20,0.074076,0.076241,0.074074,0.075902,0.075902,156526807
2023-08-21,0.075904,0.076176,0.074258,0.075123,0.075123,182098796
2023-08-22,0.075118,0.075493,0.074440,0.075431,0.075431,163227059
2023-08-23,0.075429,0.077803,0.075426,0.077598,0.077598,192175125
2023-08-24,0.077598,0.077903,0.076265,0.076541,0.076541,167432407
2023-08-25,0.076554,0.077317,0.076311,0.077202,0.077202,174447305
2023-08-26,0.077202,0.077551,0.077164,0.077432,0.077432,122098369
2023-08-27,0.077430,0.077536,0.077186,0.077515,0.077515,115622858
2023-08-28,0.077515,0.077525,0.076292,0.076383,0.076383,146293864
2023-08-29,0.076381,0.077989,0.075926,0.077333,0.077333,205229425
2023-08-30,0.077335,0.077341,0.075488,0.075627,0.075627,176403792
2023-08-31,0.075634,0.076888,0.075317,0.076714,0.076714,184954077
2023-09-01,0.076714,0.077424,0.075806,0.076093,0.076093,188298937
2023-09-02,0.076093,0.077147,0.076021,0.077032,0.077032,129054735
2023-09-03,0.077033,0.077094,0.076705,0.077041,0.077041,107374126
2023-09-04,0.077039,0.077455,0.076743,0.077430,0.077430,142347287
2023-09-05,0.077433,0.077715,0.077106,0.077418,0.077418,137744760
2023-09-06,0.077422,0.078861,0.077365,0.078860,0.078860,191576576
2023-09-07,0.078863,0.079294,0.078709,0.079041,0.079041,156830179
2023-09-08,0.079051,0.079447,0.078364,0.079125,0.079125,128452654
2023-09-09,0.079122,0.079176,0.078731,0.079149,0.079149,95346936
2023-09-10,0.079151,0.079151,0.077873,0.078328,0.078328,118374750
2023-09-11,0.078327,0.078781,0.077101,0.077505,0.077505,167213713
2023-09-12,0.077507,0.082342,0.077468,0.080784,0.080784,294848591
2023-09-13,0.080793,0.081362,0.080351,0.081183,0.081183,182359085
2023-09-14,0.081184,0.083914,0.081111,0.083694,0.083694,214594731
2023-09-15,0.083698,0.084127,0.083061,0.084041,0.084041,199026196
2023-09-16,0.084039,0.084448,0.083384,0.083519,0.083519,144840486
2023-09-17,0.083518,0.083827,0.083174,0.083380,0.083380,131356022
2023-09-18,0.083379,0.084791,0.083160,0.084045,0.084045,179583234
2023-09-19,0.084034,0.084837,0.083814,0.084588,0.084588,156849702
2023-09-20,0.084589,0.085005,0.084242,0.084509,0.084509,147910377
2023-09-21,0.084507,0.084729,0.082922,0.083072,0.083072,211943139
2023-09-22,0.083071,0.084191,0.082943,0.083373,0.083373,159466757
2023-09-23,0.083368,0.083882,0.083276,0.083635,0.083635,116509236
2023-09-24,0.083637,0.084445,0.083528,0.083612,0.083612,116463706
2023-09-25,0.083613,0.084626,0.083371,0.084608,0.084608,157124183
2023-09-26,0.084607,0.084912,0.084258,0.084648,0.084648,144903897
2023-09-27,0.084663,0.085930,0.084659,0.085415,0.085415,166632347
2023-09-28,0.085417,0.086744,0.084472,0.086724,0.086724,169612028
2023-09-29,0.086746,0.089775,0.086723,0.089140,0.089140,229860537
2023-09-30,0.089143,0.089305,0.088482,0.088684,0.088684,124895442
2023-10-01,0.088679,0.090315,0.088098,0.090118,0.090118,150130603
2023-10-02,0.090114,0.090290,0.087430,0.087566,0.087566,197202684
2023-10-03,0.087558,0.090858,0.087417,0.090858,0.090858,219892593
2023-10-04,0.090867,0.090867,0.088308,0.088999,0.088999,209971945
2023-10-05,0.089000,0.089487,0.088242,0.088276,0.088276,164533914
2023-10-06,0.088274,0.088901,0.085493,0.087266,0.087266,237318251
2023-10-07,0.087265,0.088405,0.087244,0.088129,0.088129,137050862
2023-10-08,0.088134,0.088401,0.087572,0.088024,0.088024,102573431
2023-10-09,0.088023,0.088284,0.085668,0.086199,0.086199,165266430
2023-10-10,0.086202,0.086657,0.086096,0.086275,0.086275,133973983
2023-10-11,0.086273,0.086531,0.085692,0.086026,0.086026,170578364
2023-10-12,0.086025,0.086499,0.084827,0.084867,0.084867,144336437
2023-10-13,0.084865,0.085722,0.084796,0.085481,0.085481,129011198
2023-10-14,0.085479,0.085715,0.085054,0.085059,0.085059,113893539
2023-10-15,0.085061,0.086711,0.084871,0.086683,0.086683,185613393
2023-10-16,0.086684,0.089194,0.086643,0.088914,0.088914,239895827
2023-10-17,0.088913,0.088916,0.087726,0.088564,0.088564,170690298
2023-10-18,0.088570,0.089457,0.088508,0.089213,0.089213,182808917
2023-10-19,0.089210,0.089973,0.088553,0.089969,0.089969,176537551
2023-10-20,0.089968,0.092036,0.089962,0.090761,0.090761,227444174
2023-10-21,0.090764,0.091822,0.090650,0.091599,0.091599,175563451
2023-10-22,0.091602,0.091891,0.089821,0.090381,0.090381,174571243
2023-10-23,0.090394,0.092830,0.090165,0.092238,0.092238,301555123
2023-10-24,0.092226,0.093876,0.091970,0.092353,0.092353,329845514
2023-10-25,0.092361,0.094075,0.092361,0.093490,0.093490,226287820
2023-10-26,0.093494,0.093757,0.092093,0.092842,0.092842,206472961
2023-10-27,0.092845,0.093952,0.092687,0.093628,0.093628,186299988
2023-10-28,0.093625,0.094599,0.093378,0.094332,0.094332,159783858
2023-10-29,0.094329,0.095163,0.094247,0.094879,0.094879,142054658
2023-10-30,0.094876,0.095637,0.094159,0.095611,0.095611,186783744
2023-10-31,0.095613,0.097173,0.095610,0.097173,0.097173,264955245
2023-11-01,0.097167,0.100500,0.097018,0.100256,0.100256,355168812
2023-11-02,0.100255,0.100953,0.098726,0.099295,0.099295,248476068
2023-11-03,0.099291,0.099291,0.097249,0.097313,0.097313,219639698
2023-11-04,0.097320,0.098194,0.097079,0.097778,0.097778,164825258
2023-11-05,0.097765,0.099017,0.097503,0.098220,0.098220,165027505
2023-11-06,0.098220,0.099029,0.096710,0.097722,0.097722,214742277
2023-11-07,0.097721,0.097877,0.096068,0.096671,0.096671,221778811
2023-11-08,0.096671,0.098608,0.096463,0.098412,0.098412,206131116
2023-11-09,0.098408,0.100798,0.097487,0.098903,0.098903,337814624
2023-11-10,0.098906,0.111519,0.098906,0.106238,0.106238,776939025
2023-11-11,0.106235,0.108902,0.105080,0.107989,0.107989,261955668
2023-11-12,0.107988,0.108835,0.106599,0.108411,0.108411,222855732
2023-11-13,0.108418,0.110593,0.107152,0.107152,0.107152,296261795
2023-11-14,0.107145,0.107145,0.102174,0.102275,0.102275,313182455
2023-11-15,0.102278,0.104671,0.102275,0.104105,0.104105,303520303
2023-11-16,0.104108,0.104706,0.101636,0.102396,0.102396,263886939
2023-11-17,0.102405,0.103887,0.101975,0.103674,0.103674,231161206
2023-11-18,0.103674,0.103724,0.101577,0.103006,0.103006,192057426
2023-11-19,0.103008,0.103866,0.101972,0.103499,0.103499,177524933
2023-11-20,0.103503,0.105032,0.101076,0.101121,0.101121,254396121
2023-11-21,0.101111,0.102001,0.095997,0.096246,0.096246,329930004
2023-11-22,0.096256,0.101871,0.096129,0.101237,0.101237,359844115
2023-11-23,0.101231,0.102153,0.100989,0.102084,0.102084,188298352
2023-11-24,0.102081,0.105278,0.102080,0.104721,0.104721,329356342
2023-11-25,0.104720,0.108824,0.104626,0.108811,0.108811,298382396
2023-11-26,0.108816,0.109884,0.107272,0.107854,0.107854,231468428
2023-11-27,0.107843,0.107930,0.102031,0.102099,0.102099,298597103
2023-11-28,0.102101,0.103748,0.100327,0.103043,0.103043,322767749
2023-11-29,0.103041,0.104053,0.102928,0.103544,0.103544,238729774
2023-11-30,0.103542,0.104236,0.103020,0.103515,0.103515,237850679
2023-12-01,0.103514,0.104130,0.102889,0.103177,0.103177,221433774
2023-12-02,0.103178,0.103538,0.102492,0.103286,0.103286,185994290
2023-12-03,0.103296,0.103939,0.102812,0.103162,0.103162,210464602
2023-12-04,0.103162,0.105687,0.102502,0.103848,0.103848,329972486
2023-12-05,0.103842,0.104103,0.102614,0.103645,0.103645,270593797
2023-12-06,0.103651,0.105748,0.102597,0.104798,0.104798,365114587
2023-12-07,0.104823,0.105503,0.103144,0.104226,0.104226,242231940
2023-12-08,0.104231,0.107200,0.104210,0.106716,0.106716,311278546
2023-12-09,0.106719,0.108653,0.106628,0.106675,0.106675,284051196
2023-12-10,0.106685,0.108386,0.106650,0.107823,0.107823,232567606
2023-12-11,0.107816,0.107907,0.102382,0.103787,0.103787,380408061
2023-12-12,0.103788,0.105068,0.102984,0.103626,0.103626,244770706
2023-12-13,0.103625,0.104485,0.102098,0.104300,0.104300,259812575
2023-12-14,0.104298,0.106093,0.104075,0.105985,0.105985,242250054
2023-12-15,0.105987,0.106214,0.101541,0.101563,0.101563,259883394
2023-12-16,0.101570,0.103086,0.101278,0.102756,0.102756,200963120
2023-12-17,0.102753,0.103251,0.102026,0.102111,0.102111,179934289
2023-12-18,0.102106,0.102106,0.098051,0.100912,0.100912,284455154
2023-12-19,0.100919,0.101507,0.100087,0.100574,0.100574,207746308
2023-12-20,0.100573,0.103297,0.100573,0.102698,0.102698,203535146
2023-12-21,0.102704,0.104886,0.102704,0.104670,0.104670,206355982
2023-12-22,0.104668,0.105154,0.104078,0.105129,0.105129,207941510
2023-12-23,0.105133,0.106997,0.104213,0.106776,0.106776,202317893
2023-12-24,0.106788,0.107504,0.105633,0.106390,0.106390,225415800
2023-12-25,0.106391,0.108359,0.105695,0.105933,0.105933,261129592
2023-12-26,0.105932,0.106440,0.102331,0.103069,0.103069,289744158
2023-12-27,0.103068,0.105463,0.102599,0.105409,0.105409,215294654
2023-12-28,0.105418,0.106445,0.104677,0.105600,0.105600,251909690
2023-12-29,0.105600,0.106829,0.104912,0.105689,0.105689,245388399
2023-12-30,0.105687,0.106994,0.105297,0.105985,0.105985,197786642
2023-12-31,0.105981,0.108958,0.105745,0.107673,0.107673,206209443
2024-01-01,0.107687,0.108281,0.106257,0.107812,0.107812,196859913
2024-01-02,0.107817,0.110552,0.107706,0.108364,0.108364,284111603
2024-01-03,0.108372,0.109942,0.103835,0.106826,0.106826,414418343
2024-01-04,0.106821,0.108672,0.106673,0.107085,0.107085,279585286
2024-01-05,0.107081,0.107224,0.103530,0.104460,0.104460,273609126
2024-01-06,0.104461,0.104484,0.102026,0.103917,0.103917,207408616
