Date,Open,High,Low,Close,AdjClose,Volume
2023-08-17,22.811419,23.380619,20.304153,21.709974,21.709974,620931325
2023-08-18,21.712427,22.170013,21.089134,21.335493,21.335493,411279768
2023-08-19,21.335711,22.147785,21.315994,21.879038,21.879038,244048976
2023-08-20,21.879751,22.004704,21.630095,21.773275,21.773275,198853112
2023-08-21,21.773264,21.777426,20.683577,21.208260,21.208260,339125910
2023-08-22,21.207066,21.250513,19.735468,20.546541,20.546541,381594696
2023-08-23,20.547350,21.746029,20.451468,21.703625,21.703625,404686524
2023-08-24,21.707987,21.988443,20.751087,21.033031,21.033031,328472951
2023-08-25,21.035110,21.049627,20.153101,20.392719,20.392719,278312420
2023-08-26,20.392975,20.403776,20.217575,20.280424,20.280424,144065112
2023-08-27,20.280701,20.870127,20.262112,20.786839,20.786839,177496132
2023-08-28,20.786964,20.786964,20.168690,20.557100,20.557100,200600033
2023-08-29,20.556866,21.983257,20.128344,21.780764,21.780764,469679540
2023-08-30,21.782026,21.932714,20.641665,20.834904,20.834904,292322455
2023-08-31,20.833838,21.007214,19.549763,19.735092,19.735092,343649256
2023-09-01,19.734756,19.907936,19.092510,19.327845,19.327845,286842939
2023-09-02,19.328524,19.666084,19.188915,19.493744,19.493744,200858690
2023-09-03,19.494253,19.657276,19.280931,19.578747,19.578747,164570332
2023-09-04,19.577850,19.949865,19.242256,19.499409,19.499409,220024399
2023-09-05,19.500677,20.547443,19.094311,20.272385,20.272385,387328289
2023-09-06,20.272238,20.348989,19.215927,19.620029,19.620029,313630984
2023-09-07,19.621080,19.972979,19.367788,19.890499,19.890499,242438252
2023-09-08,19.893768,20.214828,19.421865,19.599045,19.599045,219114497
2023-09-09,19.600006,19.602888,19.404615,19.446072,19.446072,101925453
2023-09-10,19.446188,19.446188,17.870340,18.248831,18.248831,520683204
2023-09-11,18.246708,18.413116,17.461477,17.739166,17.739166,380225621
2023-09-12,17.738865,18.655071,17.606657,17.929827,17.929827,361388393
2023-09-13,17.930872,18.508787,17.739513,18.403000,18.403000,356729875
2023-09-14,18.403322,19.267307,18.403322,18.838306,18.838306,349380172
2023-09-15,18.839180,19.406582,18.590330,19.168844,19.168844,205202282
2023-09-16,19.169498,19.416815,18.917416,19.140369,19.140369,146477836
2023-09-17,19.139828,19.139828,18.712940,18.831629,18.831629,112594680
2023-09-18,18.832380,20.100101,18.651571,19.657246,19.657246,316245106
2023-09-19,19.657076,20.358543,19.614437,20.036188,20.036188,253895801
2023-09-20,20.036289,20.483040,19.853781,20.304937,20.304937,233206126
2023-09-21,20.304815,20.304815,19.373915,19.479071,19.479071,253809695
2023-09-22,19.478251,19.774113,19.221296,19.438145,19.438145,170874161
2023-09-23,19.438511,19.558161,19.313749,19.473904,19.473904,97379053
2023-09-24,19.473894,19.657696,19.308037,19.374290,19.374290,115380619
2023-09-25,19.374146,19.703440,19.217249,19.404140,19.404140,163848456
2023-09-26,19.402744,19.505365,18.941389,19.023287,19.023287,170201883
2023-09-27,19.022514,19.446526,18.774216,19.130022,19.130022,210385139
2023-09-28,19.129475,19.960865,19.110308,19.957617,19.957617,225954938
2023-09-29,19.959581,20.415977,19.875160,20.300655,20.300655,219571069
2023-09-30,20.299589,21.729971,20.124680,21.395147,21.395147,328987954
2023-10-01,21.392059,24.396019,21.170073,23.836487,23.836487,637123111
2023-10-02,23.837955,24.603424,22.976023,23.371700,23.371700,658084028
2023-10-03,23.369921,24.662073,23.296711,23.552694,23.552694,653491878
2023-10-04,23.556915,23.754377,22.692842,23.144787,23.144787,429268875
2023-10-05,23.146551,23.717648,22.628948,22.694141,22.694141,361288781
2023-10-06,22.692167,23.705091,22.692167,23.424454,23.424454,402665506
2023-10-07,23.423950,24.101723,23.117117,23.287302,23.287302,278403509
2023-10-08,23.289335,23.613707,23.144279,23.246426,23.246426,190670414
2023-10-09,23.244909,23.353512,21.814489,22.118397,22.118397,356967743
2023-10-10,22.117517,22.458488,21.738728,22.105116,22.105116,241087146
2023-10-11,22.105202,22.391182,21.679808,22.007420,22.007420,278925381
2023-10-12,22.007484,22.019926,21.068972,21.300268,21.300268,283320977
2023-10-13,21.299955,22.156654,21.132036,21.834917,21.834917,269268807
2023-10-14,21.834354,22.196814,21.821913,22.011719,22.011719,174004594
2023-10-15,22.010534,22.135815,21.711384,21.922028,21.922028,178940996
2023-10-16,21.922586,24.414469,21.922586,23.982958,23.982958,726713710
2023-10-17,23.981590,24.485266,23.644390,23.959318,23.959318,520830665
2023-10-18,23.959225,24.302999,23.424078,23.432138,23.432138,362606644
2023-10-19,23.433477,25.389076,23.256447,24.937920,24.937920,663249208
2023-10-20,24.937544,27.316170,24.774506,27.033674,27.033674,910991447
2023-10-21,27.034481,30.142448,26.712612,29.386229,29.386229,1160814433
2023-10-22,29.384228,29.966192,28.208645,29.036682,29.036682,665340924
2023-10-23,29.262220,32.468773,28.901739,31.850985,31.850985,1581590969
2023-10-24,31.849657,32.360317,29.702093,30.151537,30.151537,1450364573
2023-10-25,30.151220,33.693222,30.059874,32.463066,32.463066,1458706203
2023-10-26,32.461857,33.221340,30.797068,32.775494,32.775494,1015617285
2023-10-27,32.776436,33.302402,31.525139,31.739698,31.739698,870812666
2023-10-28,31.739922,32.477669,31.506313,31.653318,31.653318,380462073
2023-10-29,31.652102,33.131329,31.434202,32.822609,32.822609,507672244
2023-10-30,32.819035,35.172894,32.394566,34.962337,34.962337,1099930941
2023-10-31,34.959831,38.546432,34.908436,38.519516,38.519516,1577034191
2023-11-01,38.513058,46.250900,37.961052,41.461544,41.461544,3630725002
2023-11-02,41.385948,44.489124,38.975346,40.207569,40.207569,2583692673
2023-11-03,40.208927,40.225723,38.218376,39.519760,39.519760,1755955299
2023-11-04,39.520210,42.695240,39.168793,42.346596,42.346596,1454107898
2023-11-05,42.373367,42.803539,40.380127,41.238602,41.238602,884855278
2023-11-06,41.238564,42.155067,39.825077,42.128590,42.128590,1010459088
2023-11-07,42.137772,44.425850,40.319908,43.092545,43.092545,1780187159
2023-11-08,43.085918,43.805058,42.394230,43.189888,43.189888,1009177437
2023-11-09,43.181870,48.703068,42.608185,45.444828,45.444828,2830770419
2023-11-10,45.442371,57.349102,45.216846,56.643852,56.643852,3795204638
2023-11-11,56.640995,63.415447,54.044868,56.102661,56.102661,4182963132
2023-11-12,56.132030,61.714905,54.942104,56.154099,56.154099,2987356952
2023-11-13,56.180626,59.713657,51.907051,51.907051,51.907051,2942685126
2023-11-14,51.902218,57.730106,51.714462,56.838375,56.838375,3195616616
2023-11-15,56.839939,66.867668,56.308987,65.534401,65.534401,3793937162
2023-11-16,65.539444,67.992149,56.810131,57.871403,57.871403,3922608772
2023-11-17,57.921040,60.416290,54.551647,58.415936,58.415936,3185454735
2023-11-18,58.392673,59.283443,55.062313,58.512726,58.512726,1942321169
2023-11-19,58.524284,62.021152,56.882648,61.393559,61.393559,1998656461
2023-11-20,61.370461,61.370461,56.353432,56.533833,56.533833,1937313546
2023-11-21,56.540367,57.365688,51.555916,52.000473,52.000473,2440890238
2023-11-22,52.002129,58.791565,51.737495,57.588558,57.588558,1985653842
2023-11-23,57.578018,59.473923,56.287563,56.599369,56.599369,1379316733
2023-11-24,56.578892,58.686012,56.349091,56.866440,56.866440,1146346831
2023-11-25,56.866287,59.654144,56.325279,58.846489,58.846489,1183793273
2023-11-26,58.845421,58.957962,56.511456,57.642700,57.642700,871154750
2023-11-27,57.628868,58.021225,53.714470,55.064621,55.064621,1237763215
2023-11-28,55.062630,58.606823,54.085323,58.194370,58.194370,1412314015
2023-11-29,58.193050,61.653358,57.855091,59.250130,59.250130,1941361674
2023-11-30,59.253517,61.437874,58.946922,59.241623,59.241623,1263841021
2023-12-01,59.238178,61.758018,58.778210,59.803997,59.803997,1376669760
2023-12-02,59.803745,63.832859,59.773762,63.832859,63.832859,1346327049
2023-12-03,63.820877,65.396255,62.416622,63.039967,63.039967,1368876645
2023-12-04,63.037769,65.133240,60.280521,61.526615,61.526615,2211865569
2023-12-05,61.529175,62.540005,59.250828,60.994831,60.994831,1693517649
2023-12-06,60.979866,66.383621,60.979866,61.902958,61.902958,3030993886
2023-12-07,61.934044,69.300468,61.873009,67.837830,67.837830,3002455075
2023-12-08,67.846718,75.129791,67.841232,75.002434,75.002434,3612712432
2023-12-09,74.989548,77.502022,72.039688,72.257607,72.257607,2893248364
2023-12-10,72.272949,74.724594,70.919228,74.705887,74.705887,1849363354
