Date,Open,High,Low,Close,AdjClose,Volume
2023-12-28,1.000155,1.000982,0.999685,1.000751,1.000751,6962497226
2023-12-29,1.000660,1.001174,0.999921,1.000343,1.000343,6732719103
2023-12-30,1.000382,1.001157,0.999856,1.000330,1.000330,3591793169
2023-12-31,1.000136,1.001227,0.999834,1.000070,1.000070,3568612484
2024-01-01,1.000095,1.000777,0.999843,1.000131,1.000131,3619152850
2024-01-02,1.000025,1.000760,0.999485,1.000163,1.000163,7168716923
2024-01-03,1.000090,1.000926,0.997814,1.000182,1.000182,9659438355
2024-01-04,0.999916,1.000655,0.999855,0.999979,0.999979,6513854273
2024-01-05,0.999875,1.000744,0.999671,1.000051,1.000051,6668210536
2024-01-06,1.000054,1.000496,0.999777,1.000113,1.000113,3301845016
2024-01-07,0.999993,1.000585,0.999665,0.999980,0.999980,3454405965
2024-01-08,1.000038,1.000858,0.999476,0.999855,0.999855,7434325806
2024-01-09,1.000025,1.000722,0.999413,0.999992,0.999992,7685031179
2024-01-10,1.000031,1.000710,0.999428,0.999815,0.999815,10293999660
2024-01-11,0.999890,1.000442,0.999377,1.000237,1.000237,9752773344
2024-01-12,1.000197,1.000801,0.999491,1.000295,1.000295,9173229465
2024-01-13,1.000477,1.000556,0.999750,1.000150,1.000150,4721219489
2024-01-14,1.000188,1.000570,0.999887,1.000191,1.000191,3885825077
2024-01-15,1.000155,1.000850,0.999846,1.000522,1.000522,4968009259
2024-01-16,1.000218,1.000932,0.999853,1.000206,1.000206,5325841668
2024-01-17,1.000185,1.000956,0.999807,1.000164,1.000164,5296515232
2024-01-18,1.000183,1.001233,0.999698,1.000217,1.000217,6065965043
2024-01-19,1.000390,1.000804,0.999694,1.000191,1.000191,5781605843
2024-01-20,1.000242,1.001625,0.999777,1.000050,1.000050,2710642311
2024-01-21,1.000105,1.000919,0.999823,1.000019,1.000019,2267115211
2024-01-22,1.000021,1.000956,0.999786,1.000020,1.000020,7125306569
2024-01-23,0.999955,1.001185,0.999742,1.000087,1.000087,6820740579
2024-01-24,1.000171,1.000822,0.999843,1.000179,1.000179,5374964637
2024-01-25,1.000067,1.000835,0.999875,1.000285,1.000285,4814403169
2024-01-26,1.000133,1.001042,0.999887,1.000144,1.000144,5487181666
2024-01-27,1.000126,1.000626,0.999905,1.000088,1.000088,2863545371
2024-01-28,1.000139,1.000326,0.999700,1.000123,1.000123,4447643739
2024-01-29,1.000117,1.000668,0.999932,1.000176,1.000176,4920736968
2024-01-30,1.000175,1.000385,0.999754,1.000056,1.000056,5630117915
2024-01-31,1.000068,1.000760,0.999780,1.000174,1.000174,7284362922
2024-02-01,1.000170,1.000920,0.999794,1.000344,1.000344,5394329612
2024-02-02,1.000331,1.000727,0.999892,1.000142,1.000142,4598678104
2024-02-03,1.000131,1.000464,0.999865,1.000145,1.000145,2502413315
2024-02-04,1.000171,1.000523,0.999930,1.000127,1.000127,2734642073
2024-02-05,1.000167,1.000890,0.999799,1.000057,1.000057,4507910878
2024-02-06,1.000096,1.000826,0.999843,1.000221,1.000221,4415864090
2024-02-07,1.000155,1.000724,0.999694,1.000093,1.000093,5719303290
2024-02-08,0.999864,1.000240,0.999376,1.000048,1.000048,6233371927
2024-02-09,0.999988,1.000426,0.999382,0.999925,0.999925,8069980546
2024-02-10,1.000012,1.000393,0.999783,1.000014,1.000014,3745251311
2024-02-11,1.000011,1.000541,0.999613,0.999942,0.999942,4073957830
2024-02-12,0.999929,1.000780,0.999767,0.999973,0.999973,6739557067
2024-02-13,0.999955,1.000695,0.999566,1.000096,1.000096,6825450889
2024-02-14,1.000195,1.000597,0.999488,1.000032,1.000032,6680249701
2024-02-15,1.000005,1.000245,0.999205,0.999964,0.999964,7527179544
2024-02-16,0.999917,1.000224,0.999263,1.000009,1.000009,5614125794
2024-02-17,0.999997,1.000344,0.999448,1.000065,1.000065,3780445355
2024-02-18,1.000005,1.000304,0.999391,1.000052,1.000052,3863859252
2024-02-19,1.000032,1.000187,0.999478,0.999876,0.999876,5396207837
2024-02-20,0.999772,1.000269,0.999333,0.999931,0.999931,7544920935
2024-02-21,0.999918,1.000236,0.999283,1.000031,1.000031,6349227247
2024-02-22,1.000141,1.000346,0.999437,1.000021,1.000021,6826866133
2024-02-23,1.000090,1.000517,0.999681,1.000019,1.000019,4974874020
2024-02-24,0.999972,1.000348,0.999639,1.000124,1.000124,3060116653
2024-02-25,1.000045,1.000559,0.999515,0.999875,0.999875,3463826952
2024-02-26,1.000003,1.000323,0.999166,0.999950,0.999950,6783326949
2024-02-27,1.000011,1.000327,0.998906,0.999921,0.999921,8273690025
2024-02-28,0.999977,1.000218,0.998071,0.999952,0.999952,11959164677
2024-02-29,1.000011,1.000318,0.998903,0.999754,0.999754,10631188477
2024-03-01,0.999849,1.000253,0.999339,0.999942,0.999942,7468283734
2024-03-02,0.999957,1.000197,0.999194,0.999795,0.999795,5668798810
2024-03-03,0.999842,1.000435,0.999370,0.999890,0.999890,5663975274
2024-03-04,0.999901,1.000560,0.999386,0.999935,0.999935,10518120570
2024-03-05,0.999996,1.000543,0.998574,0.999998,0.999998,18001924574
2024-03-06,0.999846,1.001526,0.999147,0.999801,0.999801,12709293551
2024-03-07,0.999829,1.000453,0.998202,0.999708,0.999708,10388182989
2024-03-08,0.999990,1.000406,0.997890,0.999897,0.999897,10713621716
2024-03-09,0.999844,1.000298,0.999024,1.000039,1.000039,5513805821
2024-03-10,1.000059,1.000264,0.999014,0.999995,0.999995,7240540541
2024-03-11,1.000003,1.000313,0.998911,0.999957,0.999957,12100716195
2024-03-12,0.999982,1.000418,0.998485,0.999954,0.999954,12511458622
2024-03-13,1.000005,1.000663,0.998985,0.999769,0.999769,10114698359
2024-03-14,0.999746,1.000374,0.998799,0.999932,0.999932,13013493200
2024-03-15,0.999858,1.002098,0.999112,1.000037,1.000037,17489269628
2024-03-16,1.000009,1.000943,0.999029,1.000116,1.000116,12373832704
2024-03-17,1.000099,1.001241,0.999504,1.000154,1.000154,11925580792
2024-03-18,1.000188,1.001097,0.999231,0.999906,0.999906,12802524795
2024-03-19,0.999928,1.001455,0.999463,1.000099,1.000099,14129126750
2024-03-20,1.000234,1.001482,0.999658,1.000175,1.000175,13623240407
2024-03-21,1.000154,1.001725,0.999651,1.000108,1.000108,9554155555
2024-03-22,1.000097,1.001091,0.999223,1.000050,1.000050,8965555313
2024-03-23,0.999994,1.000759,0.999625,1.000198,1.000198,5054824899
2024-03-24,1.000255,1.001125,0.999735,1.000148,1.000148,5296441294
2024-03-25,1.000092,1.001194,0.998847,0.999915,0.999915,8257351260
2024-03-26,0.999907,1.000402,0.998938,1.000057,1.000057,8407213538
2024-03-27,1.000008,1.000820,0.999485,1.000078,1.000078,10072829600
2024-03-28,1.000072,1.000798,0.999546,1.000027,1.000027,8026263655
2024-03-29,1.000070,1.000445,0.999382,0.999880,0.999880,7136644890
2024-03-30,0.999888,1.000362,0.999438,0.999958,0.999958,5877790949
2024-03-31,0.999985,1.000895,0.999653,0.999998,0.999998,5561724629
2024-04-01,0.999974,1.001277,0.999686,1.000048,1.000048,9035171770
2024-04-02,1.000059,1.000535,0.998989,0.999996,0.999996,12493890476
2024-04-03,1.000005,1.000472,0.999346,0.999998,0.999998,9728672985
2024-04-04,0.999955,1.000273,0.999083,1.000040,1.000040,12034799564
2024-04-05,1.000028,1.000617,0.999336,0.999855,0.999855,13790745235
2024-04-06,0.999889,1.000306,0.999536,1.000056,1.000056,8021149275
2024-04-07,1.000071,1.000293,0.999380,0.999921,0.999921,4713439433
2024-04-08,0.999950,1.001032,0.999390,1.000210,1.000210,8121148241
2024-04-09,1.000274,1.000865,0.999523,0.999993,0.999993,7949691378
2024-04-10,0.999984,1.001062,0.999442,1.000164,1.000164,7603456293
2024-04-11,1.000028,1.001081,0.999417,1.000314,1.000314,7223448243
2024-04-12,1.000325,1.001660,0.999219,0.999962,0.999962,10539883881
2024-04-13,0.999938,1.001730,0.998970,0.999940,0.999940,12008147392
2024-04-14,1.000014,1.001200,0.999087,1.000291,1.000291,10996382552
2024-04-15,1.000306,1.001019,0.999266,1.000156,1.000156,9899289273
2024-04-16,1.000098,1.001165,0.999463,1.000001,1.000001,9306979016
2024-04-17,1.000065,1.001102,0.999369,1.000003,1.000003,8797320706
2024-04-18,0.999997,1.001172,0.999438,1.000162,1.000162,8537096534
2024-04-19,1.000149,1.000883,0.999539,1.000090,1.000090,11026707590
2024-04-20,1.000216,1.000960,0.999664,1.000059,1.000059,5172051416
2024-04-21,1.000041,1.000884,0.999604,1.000007,1.000007,4622993536
2024-04-22,1.000084,1.000996,0.999571,1.000050,1.000050,7099413055
2024-04-23,1.000037,1.000841,0.999679,0.999998,0.999998,5682840288
2024-04-24,0.999991,1.001051,0.999591,1.000452,1.000452,7285867078
2024-04-25,1.000255,1.001150,0.999580,1.000001,1.000001,7296808841
2024-04-26,1.000049,1.001212,0.999623,1.000076,1.000076,6238863810
2024-04-27,0.999999,1.001309,0.999642,1.000034,1.000034,4837869303
2024-04-28,1.000034,1.000945,0.999635,1.000064,1.000064,4003587751
2024-04-29,1.000070,1.001170,0.999674,1.000011,1.000011,6353850718
2024-04-30,1.000004,1.001346,0.999333,0.999936,0.999936,8551034898
2024-05-01,0.999914,1.001362,0.999436,0.999966,0.999966,9451759014
2024-05-02,0.999964,1.001536,0.999715,1.000102,1.000102,7331043686
2024-05-03,1.000096,1.001725,0.999617,1.000171,1.000171,7138386537
2024-05-04,1.000194,1.001289,0.999648,1.000092,1.000092,5593446561
2024-05-05,1.000100,1.001163,0.999561,1.000226,1.000226,4318363603
2024-05-06,1.000297,1.001353,0.999656,1.000018,1.000018,6005322108
2024-05-07,1.000027,1.001122,0.999692,0.999850,0.999850,5575954842
2024-05-08,0.999807,1.001445,0.999603,0.999911,0.999911,5502550653
2024-05-09,0.999943,1.001045,0.999624,1.000068,1.000068,5118793775
2024-05-10,1.000114,1.002467,0.999707,1.000102,1.000102,5916392041
2024-05-11,1.000117,1.000936,0.999718,0.999965,0.999965,3228859416
2024-05-12,0.999966,1.000814,0.999683,1.000027,1.000027,2560805182
2024-05-13,1.000023,1.001574,0.999433,1.000023,1.000023,5504768753
2024-05-14,1.000010,1.001494,0.999651,1.000104,1.000104,5790525927
2024-05-15,1.000126,1.001016,0.999729,1.000128,1.000128,8085028154
2024-05-16,1.000076,1.000933,0.999608,0.999971,0.999971,6684369918
2024-05-17,0.999979,1.001027,0.999711,1.000018,1.000018,6590780561
2024-05-18,1.000164,1.000808,0.999513,1.000082,1.000082,3748984171
2024-05-19,1.000044,1.000936,0.999485,0.999953,0.999953,3531934053
2024-05-20,0.999971,1.000915,0.999479,0.999903,0.999903,9745625023
2024-05-21,0.999860,1.000715,0.999372,1.000039,1.000039,10821965697
2024-05-22,1.000022,1.000725,0.999497,0.999861,0.999861,7995414894
2024-05-23,0.999845,1.001574,0.999319,1.000082,1.000082,10711191548
2024-05-24,1.000078,1.000932,0.999625,1.000080,1.000080,6974788144
2024-05-25,1.000077,1.000791,0.999720,0.999914,0.999914,2916318920
2024-05-26,0.999901,1.000855,0.999724,0.999953,0.999953,4006530902
2024-05-27,0.999946,1.001005,0.999708,1.000033,1.000033,5846002184
2024-05-28,1.000033,1.001150,0.999728,0.999998,0.999998,7130885149
2024-05-29,0.999988,1.001214,0.999699,1.000048,1.000048,6200045453
2024-05-30,0.999957,1.001019,0.999701,0.999991,0.999991,6596463941
2024-05-31,0.999983,1.001271,0.999519,1.000090,1.000090,6257893920
2024-06-01,1.000092,1.000835,0.999808,1.000031,1.000031,2558109472
2024-06-02,1.000047,1.000695,0.999783,0.999909,0.999909,3180459748
2024-06-03,0.999957,1.001035,0.999588,0.999964,0.999964,5759511394
2024-06-04,1.000017,1.001028,0.999750,1.000116,1.000116,6054685985
2024-06-05,1.000129,1.000454,0.999578,1.000032,1.000032,6274992543
2024-06-06,1.000033,1.000697,0.999643,0.999824,0.999824,5526353581
2024-06-07,0.999882,1.001001,0.999669,1.000093,1.000093,7530255040
2024-06-08,0.999974,1.000490,0.999820,1.000016,1.000016,3059267864
2024-06-09,0.999972,1.000302,0.999807,0.999952,0.999952,2509473567
2024-06-10,0.999961,1.000263,0.999757,0.999935,0.999935,4910419104
2024-06-11,0.999964,1.000542,0.999739,1.000082,1.000082,6723356948
2024-06-12,1.000027,1.000367,0.999743,0.999974,0.999974,6871867010
2024-06-13,1.000102,1.000460,0.999599,0.999984,0.999984,5971089832
2024-06-14,1.000054,1.000760,0.999772,0.999926,0.999926,6091367068
2024-06-15,0.999991,1.000485,0.999779,1.000082,1.000082,2755427647
2024-06-16,1.000045,1.000661,0.999816,0.999970,0.999970,2632098818
2024-06-17,1.000030,1.000708,0.999745,1.000059,1.000059,5844947783
2024-06-18,1.000052,1.001554,0.999686,1.000029,1.000029,7136467512
2024-06-19,1.000018,1.000727,0.999734,1.000100,1.000100,4457463559
2024-06-20,1.000100,1.000682,0.999744,1.000048,1.000048,5213531694
2024-06-21,1.000062,1.000832,0.999755,1.000034,1.000034,5778982985
2024-06-22,0.999980,1.000686,0.999782,1.000002,1.000002,2459845315
2024-06-23,1.000091,1.000440,0.999755,0.999948,0.999948,2542629622
2024-06-24,0.999978,1.000822,0.999547,1.000052,1.000052,8141512257
2024-06-25,1.000020,1.000795,0.999794,1.000017,1.000017,5991607536
2024-06-26,0.999957,1.000728,0.999648,0.999823,0.999823,4964437157
2024-06-27,0.999862,1.000567,0.999624,0.999807,0.999807,5254114011
2024-06-28,0.999889,1.000746,0.999656,1.000037,1.000037,5731112290
2024-06-29,0.999932,1.000367,0.999679,0.999816,0.999816,2662005047
2024-06-30,0.999810,1.000551,0.999631,0.999933,0.999933,3501717888
2024-07-01,0.999902,1.000772,0.999737,0.999945,0.999945,4714986074
2024-07-02,0.999947,1.000580,0.999732,0.999880,0.999880,4088170748
2024-07-03,0.999899,1.000785,0.999738,0.999904,0.999904,5941703427
2024-07-04,0.999927,1.000972,0.999483,0.999926,0.999926,7220316786
2024-07-05,1.000067,1.000987,0.999629,1.000008,1.000008,10285011034
2024-07-06,1.000091,1.000650,0.999740,0.999936,0.999936,3574500456
2024-07-07,1.000018,1.000609,0.999740,0.999902,0.999902,3667249702
2024-07-08,0.999843,1.001682,0.999490,0.999923,0.999923,8124831163
2024-07-09,0.999964,1.001021,0.999760,0.999972,0.999972,5416525622
2024-07-10,0.999999,1.000864,0.999750,0.999939,0.999939,5380030813
2024-07-11,1.000045,1.000965,0.999768,0.999994,0.999994,6096076403
2024-07-12,0.999979,1.000829,0.999766,0.999997,0.999997,5327947652
2024-07-13,1.000127,1.000788,0.999775,1.000115,1.000115,3212398138
2024-07-14,1.000005,1.001024,0.999748,0.999944,0.999944,4256989618
2024-07-15,1.000067,1.000990,0.999677,1.000065,1.000065,7433084707
2024-07-16,1.000059,1.000843,0.999725,1.000141,1.000141,7796844852
2024-07-17,1.000214,1.000952,0.999724,1.000085,1.000085,6728358080
2024-07-18,1.000108,1.001403,0.999688,0.999939,0.999939,5968408600
2024-07-19,0.999886,1.001174,0.999655,0.999996,0.999996,7526347950
2024-07-20,0.999992,1.000859,0.999628,1.000052,1.000052,3884141780
2024-07-21,1.000050,1.001045,0.999603,1.000025,1.000025,5265680633
2024-07-22,1.000026,1.000830,0.999646,1.000028,1.000028,5765488048
2024-07-23,0.999980,1.001093,0.999354,0.999952,0.999952,8082893148
2024-07-24,0.999971,1.001217,0.999578,0.999866,0.999866,5549791333
2024-07-25,0.999904,1.001154,0.999570,1.000014,1.000014,7654250854
2024-07-26,0.999943,1.001073,0.999591,1.000179,1.000179,5793637323
2024-07-27,1.000181,1.001282,0.999381,1.000055,1.000055,5532713251
2024-07-28,0.999999,1.001001,0.999728,0.999906,0.999906,3031560130
2024-07-29,0.999919,1.001063,0.999655,0.999964,0.999964,6797227757
2024-07-30,0.999947,1.001028,0.999610,1.000002,1.000002,5332646102
2024-07-31,1.000006,1.001109,0.999676,1.000036,1.000036,5968875897
2024-08-01,1.000026,1.001322,0.999637,1.000004,1.000004,7390211553
2024-08-02,0.999976,1.001116,0.999491,0.999884,0.999884,8383547954
2024-08-03,0.999880,1.001316,0.999636,1.000057,1.000057,5917141670
2024-08-04,0.999935,1.001738,0.999580,0.999971,0.999971,6455293009
2024-08-05,0.999925,1.001910,0.998833,1.000017,1.000017,24826261611
2024-08-06,1.000042,1.001498,0.999386,1.000157,1.000157,10057433619
2024-08-07,0.999977,1.001341,0.999405,1.000052,1.000052,9172640907
2024-08-08,0.999888,1.001601,0.998750,0.999926,0.999926,8609634275
2024-08-09,0.999931,1.001197,0.999532,1.000172,1.000172,6203173859
2024-08-10,1.000174,1.001204,0.999638,0.999959,0.999959,2840668190
2024-08-11,0.999941,1.001232,0.999523,0.999844,0.999844,4241023138
2024-08-12,0.999858,1.001276,0.999528,0.999921,0.999921,7736713766
2024-08-13,0.999943,1.001201,0.999244,0.999898,0.999898,5704692463
2024-08-14,0.999927,1.001220,0.999465,0.999981,0.999981,6330884911
2024-08-15,0.999968,1.001290,0.999416,1.000093,1.000093,7187161595
2024-08-16,1.000087,1.001152,0.999416,0.999963,0.999963,5554835179
2024-08-17,1.000043,1.000673,0.999798,1.000540,1.000540,3764640256
